Timestamp,TC_b2s3m6_inlet,TC_b2s3m4_outlet,Qs3m654(W),,,,,time,,ics_envelopecassette1.ics_stack1.ics_module3.modulereceiver1.ThermalGen.Q_flow
2:07 PM,38.0937502,48.86107811,38.48355015,,,,,28561845.9,13:50:46,23.34211786
2:07 PM,38.21547473,48.92728591,38.2926458,,,,,28561846.19,13:50:46,23.34220146
2:07 PM,38.33408967,48.9949368,38.69486554,,,,,28561846.19,13:50:46,23.34220146
2:08 PM,38.42548912,49.20016702,38.49482159,,,,,28561852.85,13:50:53,23.34401165
2:08 PM,38.50752996,49.2284442,38.19832877,,,,,28561852.85,13:50:53,23.50084907
2:08 PM,38.63530632,49.2748887,38.07372929,,,,,28561856.15,13:50:56,23.50172418
2:08 PM,38.75105061,49.3578267,38.45325025,,,,,28561856.35,13:50:56,23.50177513
2:08 PM,38.85937351,49.57446624,38.58983047,,,,,28561856.35,13:50:56,23.50177513
2:08 PM,38.95956169,49.714371,38.60698694,,,,,28561863.29,13:51:03,23.50337838
2:09 PM,39.06133165,49.8227906,38.30580738,,,,,28561863.29,13:51:03,23.89964188
2:09 PM,39.17886561,49.85862012,38.23582497,,,,,28561866.19,13:51:06,23.90037518
2:09 PM,39.29136143,49.95396526,37.82873233,,,,,28561866.19,13:51:06,23.90037518
2:09 PM,39.39958679,49.95065449,37.63093943,,,,,28561866.39,13:51:06,23.90042428
2:09 PM,39.52999775,50.02742242,37.61705229,,,,,28561873.74,13:51:14,23.90196969
2:09 PM,39.65782634,50.15301388,37.68098327,,,,,28561873.74,13:51:14,23.78225343
2:10 PM,39.78812321,50.30325123,37.69662595,,,,,28561876.19,13:51:16,23.78264772
2:10 PM,39.87107872,50.39272323,37.66901773,,,,,28561876.19,13:51:16,23.78264772
2:10 PM,39.98278042,50.49817431,37.4067939,,,,,28561876.64,13:51:17,23.78271728
2:10 PM,40.09365986,50.53763348,37.16233944,,,,,28561882.1,13:51:22,23.78347835
2:10 PM,40.19351543,50.57041274,37.19957049,,,,,28561882.1,13:51:22,22.93716468
2:10 PM,40.26762424,50.6565101,37.19191967,,,,,28561886.19,13:51:26,22.93717237
2:11 PM,40.37237864,50.7607125,37.31035846,,,,,28561886.19,13:51:26,22.93717237
2:11 PM,40.46297068,50.88609513,37.3914741,,,,,28561886.89,13:51:27,22.93716874
2:11 PM,40.55904982,51.00653763,37.40749722,,,,,28561892.46,13:51:32,22.93709205
2:11 PM,40.64861678,51.1026149,37.45169371,,,,,28561892.46,13:51:32,23.26735975
2:11 PM,40.71735016,51.18493608,37.43496093,,,,,28561896.19,13:51:36,23.26745587
2:11 PM,40.81631023,51.28065229,37.35004874,,,,,28561896.19,13:51:36,23.26745587
2:12 PM,40.9184457,51.36098951,37.36760317,,,,,28561897.13,13:51:37,23.26748159
2:12 PM,41.02676614,51.4755436,37.37149496,,,,,28561902.92,13:51:43,23.2676912
2:12 PM,41.10515596,51.55663935,37.50506515,,,,,28561902.92,13:51:43,23.04475732
2:12 PM,41.17811059,51.66782206,37.39632735,,,,,28561906.25,13:51:46,23.04482564
2:12 PM,41.29240302,51.75305599,37.44838043,,,,,28561906.25,13:51:46,23.04482564
2:12 PM,41.3695198,51.84690532,37.48803261,,,,,28561907.38,13:51:47,23.04485733
2:13 PM,41.42544668,51.91533036,37.52981912,,,,,28561913.34,13:51:53,23.04506377
2:13 PM,41.49572104,51.99828672,37.47196923,,,,,28561913.34,13:51:53,22.21111484
2:13 PM,41.58859816,52.07597156,37.49870162,,,,,28561916.18,13:51:56,22.21091722
2:13 PM,41.67870596,52.17531447,37.59573705,,,,,28561916.18,13:51:56,22.21091722
2:13 PM,41.73708894,52.26223946,37.803856,,,,,28561917.62,13:51:58,22.21082302
2:13 PM,41.83062883,52.41495955,37.84880251,,,,,28561922,13:52:02,22.21053458
2:14 PM,41.93070135,52.52920852,37.89157703,,,,,28561922,13:52:02,21.42201932
2:14 PM,41.99817239,52.61027212,37.80416859,,,,,28561926.18,13:52:06,21.42135443
2:14 PM,42.05603602,52.64491718,37.58198941,,,,,28561926.18,13:52:06,21.42135443
2:14 PM,42.16506143,52.69284057,37.50681587,,,,,28561927.87,13:52:08,21.42109683
2:14 PM,42.25870699,52.76679115,37.42247,,,,,28561932.58,13:52:13,21.42042157
2:14 PM,42.34943917,52.83535453,37.17309119,,,,,28561932.58,13:52:13,21.63920791
2:15 PM,42.47283712,52.89040248,37.05904228,,,,,28561936.37,13:52:16,21.63884196
2:15 PM,42.54581876,52.93246023,36.97767979,,,,,28561936.37,13:52:16,21.63884196
2:15 PM,42.63906079,53.00467166,37.0677795,,,,,28561938.11,13:52:18,21.63870389
2:15 PM,42.69675074,53.08932677,37.07329924,,,,,28561943.04,13:52:23,21.63841865
2:15 PM,42.75864373,53.15377159,37.19516271,,,,,28561943.04,13:52:23,20.05743538
2:15 PM,42.81369251,53.24414969,37.25664361,,,,,28561946.18,13:52:26,20.05676197
2:16 PM,42.87026755,53.31887838,37.2092448,,,,,28561946.18,13:52:26,20.05676197
2:16 PM,42.95620947,53.39285286,37.18705311,,,,,28561948.36,13:52:28,20.05633296
2:16 PM,43.01942969,53.45094274,37.08260279,,,,,28561953.47,13:52:33,20.05540169
2:16 PM,43.09990623,53.50343228,37.11774552,,,,,28561953.47,13:52:33,15.96920131
2:16 PM,43.15860385,53.57282614,37.05884555,,,,,28561956.18,13:52:36,15.96782195
2:16 PM,43.22986409,53.62877634,36.94378387,,,,,28561956.18,13:52:36,15.96782195
2:17 PM,43.31152917,53.67952373,36.89670527,,,,,28561958.61,13:52:39,15.96665549
2:17 PM,43.40457754,53.76015144,36.92312631,,,,,28561963.96,13:52:44,15.96422838
2:17 PM,43.4597026,53.82417875,37.04549324,,,,,28561963.96,13:52:44,18.75765888
2:17 PM,43.5318981,53.93188447,37.19105003,,,,,28561966.18,13:52:46,18.75725951
2:17 PM,43.59055663,54.03285778,37.18920447,,,,,28561966.18,13:52:46,18.75725951
2:17 PM,43.6615179,54.10432674,37.40039154,,,,,28561968.85,13:52:49,18.75684766
2:18 PM,43.72842853,54.23159217,37.51348618,,,,,28561972.31,13:52:52,18.75648921
2:18 PM,43.78201588,54.31756414,37.63015187,,,,,28561972.31,13:52:52,20.22532119
2:18 PM,43.84031831,54.40959258,37.91469203,,,,,28561976.2,13:52:56,20.22577387
2:18 PM,43.8939955,54.54396228,37.9629676,,,,,28561976.2,13:52:56,20.22577387
2:18 PM,43.92192729,54.58627382,37.92304799,,,,,28561979.1,13:52:59,20.22620978
2:18 PM,43.96489027,54.61919925,38.05354579,,,,,28561982.8,13:53:03,20.22684455
