Timestamp,exp_inlet,exp_outlet,exp_water_flowrate,exp_heatgen
01/15/2015 01:48:09.738 PM,29.69435186,31.00536163,6.174743622,33.82962862
01/15/2015 01:48:19.738 PM,29.72952536,31.04393253,6.174525665,33.91609862
01/15/2015 01:48:29.688 PM,29.74146859,31.20390112,6.17440041,37.73488231
01/15/2015 01:48:39.739 PM,29.79336154,31.33322218,6.174076524,39.73066171
01/15/2015 01:48:49.739 PM,29.82911061,31.42349707,6.173666333,41.13477448
01/15/2015 01:50:16.743 PM,29.86750181,31.78256264,6.173310436,49.40524558
01/15/2015 01:50:19.743 PM,30.11537055,31.91714529,6.170677539,46.46283629
01/15/2015 01:50:29.694 PM,30.1379673,32.07061333,6.170388731,49.83531599
01/15/2015 01:50:39.694 PM,30.17380394,32.39071004,6.170022542,57.16186888
01/15/2015 01:50:49.744 PM,30.18852021,32.50430216,6.169864182,59.70980315
01/15/2015 01:50:59.745 PM,30.2340646,32.52863802,6.169300592,59.15756106
01/15/2015 01:51:09.745 PM,30.2703391,32.29827363,6.169183389,52.2822155
01/15/2015 01:51:19.696 PM,30.31094406,31.7131446,6.168609385,36.14679305
01/15/2015 01:51:29.746 PM,30.35623993,30.91641537,6.168060757,14.4392647
01/15/2015 01:51:39.747 PM,30.3914615,30.52150546,6.167727087,3.351874218
01/15/2015 01:51:49.747 PM,30.4363613,31.00016769,6.167345295,14.53117152
01/15/2015 01:51:59.747 PM,30.45779501,31.64530949,6.166889343,30.60394691
01/15/2015 01:52:09.748 PM,30.48812608,32.06195901,6.166514279,40.55745926
01/15/2015 01:52:19.748 PM,30.53229059,32.30601045,6.16624521,45.70652358
01/15/2015 01:52:29.749 PM,30.56379589,32.35096872,6.165837979,46.05014833
01/15/2015 01:52:39.749 PM,30.60119477,32.26651722,6.165285712,42.90658143
01/15/2015 01:52:49.750 PM,30.64244951,32.26500476,6.165089363,41.80336495
01/15/2015 01:52:59.750 PM,30.69756033,32.3277061,6.164571487,41.99539837
01/15/2015 01:53:09.750 PM,30.7260134,32.35308075,6.164206767,41.91361311
01/15/2015 01:53:19.701 PM,30.76686346,32.32323489,6.163998199,40.0911141
01/15/2015 01:53:30.451 PM,30.78234212,32.16985036,6.164001805,35.74132912
01/15/2015 01:53:46.602 PM,30.80420881,32.23254242,6.163760848,36.79152667
01/15/2015 01:53:49.752 PM,30.83094749,32.24220132,6.163653545,36.3509466
01/15/2015 01:53:59.753 PM,30.84833837,32.41488211,6.163444731,40.34952282
01/15/2015 01:54:09.753 PM,30.86536401,32.51455193,6.163277037,42.47703603
01/15/2015 01:54:19.753 PM,30.87634788,32.55496769,6.163027285,43.2333416
01/15/2015 01:54:29.754 PM,30.90441389,32.59230792,6.162880675,43.47116793
01/15/2015 01:54:39.754 PM,30.92849855,32.62172981,6.162510336,43.60600576
01/15/2015 01:54:49.755 PM,30.95798748,32.62205368,6.162244571,42.85306627
01/15/2015 01:54:59.755 PM,30.98291293,32.66263822,6.162016458,43.25471821
01/15/2015 01:55:09.756 PM,31.02346561,32.69845707,6.161513685,43.12929785
01/15/2015 01:55:19.756 PM,31.03941483,32.7379518,6.161102879,43.732654
01/15/2015 01:55:29.756 PM,31.06125255,32.74449969,6.160921905,43.3377101
01/15/2015 01:55:39.757 PM,31.10983388,32.79396734,6.160596232,43.35823766
01/15/2015 01:55:49.707 PM,31.13572538,32.80211664,6.16027323,42.89921305
01/15/2015 01:55:59.708 PM,31.16411277,32.84691394,6.159953768,43.31941953
01/15/2015 01:56:09.758 PM,31.17869117,32.8410688,6.159832072,42.79282227
01/15/2015 01:56:19.759 PM,31.21050356,32.87765428,6.159531386,42.91359604
01/15/2015 01:56:29.759 PM,31.2422459,32.81205494,6.15930058,40.40644087
01/15/2015 01:56:39.759 PM,31.27294067,32.69158116,6.158971521,36.51345396
01/15/2015 01:56:49.760 PM,31.28506555,32.30143818,6.158882151,26.15936669
01/15/2015 01:56:59.760 PM,31.31121529,31.67373644,6.158709479,9.330296402
01/15/2015 01:57:09.761 PM,31.3353737,31.51691666,6.158289976,4.672097865
01/15/2015 01:57:19.711 PM,31.3742858,31.96986429,6.157879289,15.32648418
01/15/2015 01:57:29.762 PM,31.39170551,32.59569612,6.157784582,30.9827499
01/15/2015 01:57:39.712 PM,31.41613334,32.83637527,6.157408999,36.54539848
01/15/2015 01:57:49.762 PM,31.44182428,32.90177481,6.157175914,37.56575071
01/15/2015 01:57:59.713 PM,31.47882149,32.96123708,6.156924778,38.14223992
01/15/2015 01:58:09.763 PM,31.5004791,33.0639718,6.156667673,40.22665674
01/15/2015 01:58:19.764 PM,31.51478289,33.09582712,6.15662794,40.67797252
01/15/2015 01:58:29.764 PM,31.54555125,33.13821129,6.156303494,40.97467107
01/15/2015 01:58:39.715 PM,31.57295036,33.20417373,6.156153102,41.96577237
01/15/2015 01:58:49.765 PM,31.5770343,33.24030365,6.156111291,42.78991449
01/15/2015 01:58:59.765 PM,31.59512569,33.26776372,6.156067363,43.03062957
01/15/2015 01:59:09.766 PM,31.58832215,33.27178275,6.156015154,43.30868621
01/15/2015 01:59:19.766 PM,31.62149648,33.31178292,6.15590132,43.48348345
01/15/2015 01:59:29.767 PM,31.63693326,33.31365746,6.155750334,43.13353012
01/15/2015 01:59:39.767 PM,31.65364762,33.36214488,6.155608276,43.94987389
01/15/2015 01:59:49.768 PM,31.66076688,33.3940264,6.155336877,44.5848995
01/15/2015 01:59:59.768 PM,31.688921,33.42162015,6.155207371,44.56954729
01/15/2015 02:00:09.768 PM,31.70491065,33.41171771,6.154896707,43.90131939
01/15/2015 02:00:19.769 PM,31.72586011,33.43270804,6.154693838,43.90092346
01/15/2015 02:00:29.769 PM,31.73694877,33.45580676,6.154375957,44.2075441
01/15/2015 02:00:39.770 PM,31.7543809,33.46590148,6.154182985,44.01745225
01/15/2015 02:00:49.720 PM,31.79606436,33.48368704,6.153799689,43.4001351
01/15/2015 02:00:59.771 PM,31.81178825,33.52202566,6.153525718,43.97975383
01/15/2015 02:01:09.771 PM,31.83239125,33.52800869,6.153305493,43.60223235
01/15/2015 02:01:19.771 PM,31.86554589,33.57419945,6.152851043,43.93420668
01/15/2015 02:01:29.772 PM,31.88096173,33.60192698,6.152758215,44.25010656
01/15/2015 02:01:41.323 PM,31.89469016,33.60073995,6.152594666,43.8654288
01/15/2015 02:01:49.773 PM,31.96612443,33.66882854,6.151960571,43.7748938
01/15/2015 02:01:59.773 PM,31.99797889,33.71963128,6.151624345,44.25961662
01/15/2015 02:02:09.773 PM,32.03129294,34.05875794,6.151151102,52.11732681
01/15/2015 02:02:19.774 PM,32.06234791,34.72145711,6.150821996,68.35050108
01/15/2015 02:02:29.774 PM,32.10671021,34.98784181,6.150486482,74.05338854
01/15/2015 02:02:39.775 PM,32.13436921,34.97884208,6.149977145,73.10509876
01/15/2015 02:02:49.775 PM,32.16005712,35.06632334,6.149601614,74.68867363
01/15/2015 02:02:59.726 PM,32.20283647,35.10030051,6.149086289,74.45622499
01/15/2015 02:03:09.776 PM,32.23610703,35.13881012,6.14852006,74.5839846
01/15/2015 02:03:19.776 PM,32.28333686,35.14212693,6.14794986,73.44884202
01/15/2015 02:03:29.727 PM,32.34561846,35.32518424,6.147472801,76.5459056
01/15/2015 02:03:39.777 PM,32.39556452,35.30865512,6.146943649,74.83169724
01/15/2015 02:03:49.728 PM,32.44019372,35.32465148,6.146020821,74.08505052
01/15/2015 02:03:59.728 PM,32.50181166,35.40517452,6.145209955,74.56077489
01/15/2015 02:04:09.729 PM,32.59499665,35.73010541,6.144409116,80.50171042
01/15/2015 02:04:19.779 PM,32.64692504,36.06584506,6.143585258,87.77749899
01/15/2015 02:04:29.779 PM,32.71996906,36.36357083,6.142372678,93.52752424
01/15/2015 02:04:39.780 PM,32.79336626,36.49114794,6.141344289,94.90237545
01/15/2015 02:04:49.780 PM,32.91069652,36.60373046,6.140331139,94.76488987
01/15/2015 02:04:59.781 PM,32.99181175,36.63853591,6.139347241,93.5615661
01/15/2015 02:05:09.731 PM,33.08093085,36.7478585,6.13799728,94.05922661
01/15/2015 02:05:19.782 PM,33.18224858,36.88873041,6.136791903,95.05514828
01/15/2015 02:05:29.782 PM,33.28859958,36.98155819,6.135907071,94.69468082
